Longitude,Latitude,Month,pr_ab,x,y
-121.47693400000001,38.62023600000002,6,1,-128444.72566166303,68128.20605555316
-119.885136,36.824207999999985,6,1,10231.691574561086,-132515.9319941476
-119.82857800000001,36.802102999999995,6,1,15274.140103054684,-134965.2039755471
-119.895322,36.82780400000002,6,1,9323.913654586328,-132117.29942917638
-119.911308,36.817324000000006,6,1,7901.079474368454,-133283.61092915153
-119.72941900000001,36.75543000000001,6,1,24124.261549116498,-140132.0451557194
-119.722473,36.72669000000003,6,1,24752.889665073122,-143324.55043772468
-119.85362400000001,36.76849099999997,6,1,13048.220823589301,-138704.86082617473
-119.32027800000002,36.28666699999998,6,1,60975.15388541895,-192044.89743638923
-116.190987,33.669044999999976,6,1,353274.2984318764,-475772.73947120085
-120.45753699999999,37.32726000000003,6,1,-40485.71724646555,-76507.34880093625
-119.723488,36.74285599999999,6,1,24657.123659697587,-141528.05535808392
-119.845257,36.846751,6,1,13779.913574727689,-130005.20667695021
-119.893973,36.80382399999998,6,1,9447.040816659724,-134782.51551673375
-120.474533,37.310021,6,1,-41999.21991189886,-78416.22837428423
-119.843402,36.789544999999976,6,1,13955.578535389914,-136363.29902097723
-119.73450500000001,36.72515099999998,6,1,23680.227932906684,-143498.67624324048
-119.821259,36.75199700000001,6,1,15936.762366967132,-140533.1176690613
-119.840487,36.83156700000002,6,1,14207.517103883069,-131692.1896358491
-119.52289300000001,36.617720999999996,6,1,42614.426850172815,-155364.64543928904
-119.3458374,36.30175570000002,6,1,58670.78865180467,-190384.34531140188
-117.60408199999999,34.132230999999955,6,1,220952.09235011617,-428706.5923666889
-120.049635,36.722061,6,1,-4427.346254612486,-143874.3767699469
-119.79099,36.64528299999998,6,1,18661.73218910745,-152388.05888658809
-119.75691500000002,36.75258800000003,6,1,21673.6096522283,-140454.57557317987
-119.776536,36.789214000000015,6,1,19914.60186187545,-136388.06542358734
-119.76655,36.73912599999996,6,1,20818.226231518587,-141952.9805033952
-119.81630999999999,36.75895699999998,6,1,16376.527625022845,-139758.69065249385
-119.80327000000001,36.774765999999985,6,1,17535.44938384129,-137999.22741220985
-123.46377612043682,40.746736281495686,6,0,-292550.84375000105,308731.68749999534
-115.34613311425998,33.76563288333251,6,0,431049.15624999924,-461578.3125000028
-119.666861,36.814727999999945,6,1,29678.584164641936,-133523.52414773218
-119.65893900000002,36.809558000000024,6,1,30386.397604893362,-134095.6439710399
-117.24703990000002,33.216791699999995,6,1,256816.96560462122,-529273.4519380848
-119.80404400000002,36.77942599999998,6,1,17465.39026756702,-137481.42747317208
-119.85075000000002,36.820450000000044,6,1,13295.34889583566,-132929.32990533533
-116.9616455,32.855342400000005,6,1,284715.16985629476,-568484.8132864605
-119.81741,36.728298,6,1,16285.016891105148,-143166.47249270556
-119.568469,36.715963999999985,6,1,38493.97361607763,-144465.28806030983
-119.769162,36.73904800000001,6,1,20585.317936977794,-141962.22377025802
-117.818893,34.13603300000001,6,1,201136.1371935821,-428763.147791306
-117.931422,34.10370400000002,6,1,190839.00264642303,-432581.278194882
-119.89533,36.82779299999997,6,1,9323.20241606653,-132118.52286616527
-119.87887100000002,36.79087800000004,6,1,10794.475095432357,-136219.81069252454
-119.79874899999999,36.77098700000001,6,1,17939.318496766908,-138418.3985612942
-119.60264400000001,36.56464600000001,6,1,35515.961975654805,-161296.15397968702
-119.07928,35.29902000000002,6,1,83658.95665761938,-301578.08346759435
-119.79867900000005,36.834701999999965,6,1,17930.545021357007,-131336.61438912945
-119.81961800000002,36.84152900000003,6,1,16064.180904922163,-130581.57236328721
-119.783055,36.77694099999997,6,1,19336.759128539245,-137753.5267846887
-119.64108700000001,36.35376199999998,6,1,32168.591553872753,-184746.68557514297
-119.144631,36.30445200000001,6,1,76713.54860425343,-189940.99088522373
-117.62947999999999,34.09586599999998,6,1,218711.24412645737,-432798.3907293021
-119.6034,36.579263000000005,6,1,35441.59457150101,-159671.94019807037
-119.802457,36.77480300000004,6,1,17607.90752451412,-137994.96326065436
-119.769968,36.860944000000025,6,1,20480.60876111941,-128414.00120820571
-119.749536,36.74787099999999,6,1,22332.911028985844,-140977.1245802571
-119.303022,36.190308999999985,6,1,62601.79844484409,-202740.8494497696
-119.083701,35.41271099999998,6,1,83135.24501214958,-288955.8613386643
-119.923568,36.81738799999998,6,1,6808.890090119343,-133277.46074925177
-119.830098,36.730689000000005,6,1,15152.905264296955,-142902.84792548744
-120.88154,37.53531699999998,6,1,-77788.47145101281,-53114.95019172039
-119.86426800000001,36.833023000000026,6,1,12089.152076648577,-131533.67592455214
-119.806115,36.804125999999975,6,1,17275.198697391537,-134736.47136959247
-119.88401200000001,36.73424099999999,6,1,10344.011197239684,-142515.38752537034
-119.78265900000001,36.74380299999995,6,1,19380.488376464356,-141436.59504876472
-120.595155,37.35639300000003,6,1,-52642.591356723846,-73201.31905530114
-119.07133400000001,35.29866699999999,6,1,84381.31233976102,-301610.2395309233
-120.61187700000002,37.39569000000001,6,1,-54093.45887260864,-68823.65131777478
-119.821583,36.748335000000026,6,1,15908.639044154086,-140940.1870168876
-117.65693700000001,34.023276999999986,6,1,216377.5151684593,-440911.12618992385
-119.36194400000001,36.22249999999996,6,1,57285.495927076256,-199201.14503625268
-119.827992,36.84208700000002,6,1,15318.308708648277,-130520.94404120604
-119.314167,36.17805599999998,6,1,61610.63069588031,-204109.65858530859
-117.37540399999999,33.990454,6,1,242471.04432591153,-443869.4423994627
-118.10938800000001,34.11090600000001,6,1,174406.91480307977,-432125.17139950534
-121.476458,38.62104399999998,6,1,-128401.9337599288,68217.36512671597
-117.574141,34.13050299999999,6,1,223717.5703639774,-428828.0014815177
-119.67043899999999,36.829662,6,1,29354.064765556475,-131864.76084656408
-120.020851,36.80383099999997,6,1,-1857.9009574551383,-134786.9077417315
-119.87648499999999,36.770901999999964,6,1,11009.988617266838,-138439.81613121508
-119.78958299999998,36.30565699999996,6,1,18871.06907682717,-190132.44315494644
-119.302416,36.291219,6,1,62573.73504028701,-191527.42629947
-120.49123000000002,37.32649599999998,6,1,-43467.49338873026,-76577.34811319318
-120.474205,37.32785200000003,6,1,-41960.261349479144,-76434.29056654824
-120.47394800000001,37.30973200000001,6,1,-41947.604967623105,-78448.61248869682
-119.85352800000001,36.76844999999998,6,1,13056.785512994118,-138709.40450329706
-119.446701,36.511767,6,1,49488.430451371234,-167103.01180934487
-119.856481,36.75388099999998,6,1,12795.992238625562,-140329.10595235694
-119.78713899999998,36.71114399999996,6,1,18989.147309679505,-145067.36076326482
-120.04128600000001,36.73119900000003,6,1,-3682.2086458909585,-142859.11553871492
-120.59511,37.35291799999999,6,1,-52641.03817572756,-73587.6236374802
-121.47197399999999,38.61742899999999,6,1,-128018.24913786845,67809.52062358242
-119.2651508,36.30209180000004,6,1,65907.02307625361,-190293.95613098284
-119.134237,35.373240000000024,6,1,78590.29752296393,-293382.62453677226
-121.342404,38.55394999999992,6,1,-116850.21491552523,60586.830676619895
-119.816356,36.75879000000001,6,1,16372.46244801073,-139777.260072337
-119.88391899999999,36.797608999999994,6,1,10343.704320405024,-135472.24184793653
-119.88974000000002,36.75851899999998,6,1,9830.03747738589,-139817.6237006206
-119.828849,36.69266800000001,6,1,15271.927618899277,-147128.42603671085
-119.80547199999998,36.81842600000003,6,1,17329.234794038402,-133146.937009749
-117.604014,34.130861999999965,6,1,220962.2003525318,-428858.2591008474
-119.920096,36.82835600000002,6,1,7117.172266218451,-132058.11602119077
-119.813494,36.82924799999998,6,1,16612.24364123288,-131945.53182655573
-120.049403,36.721958000000015,6,1,-4406.658682778016,-143885.835643135
-120.063581,36.73268499999997,6,1,-5670.486845530749,-142692.82617232297
-119.911306,36.81730899999997,6,1,7901.259195925576,-133285.27799699642
-119.14431099999999,35.37389700000001,6,1,77675.18769536391,-293317.9654581989
-119.56606100000002,36.70133599999997,6,1,38716.21586200736,-146090.107461859
-121.346702,37.97791800000004,6,1,-118134.08551094038,-3435.2280004643835
-119.67122900000001,36.77627499999996,6,1,29304.262348232925,-137798.80516655743
-119.84465300000001,36.84486200000003,6,1,13834.043242985834,-130215.07973917201
-119.81239199999999,36.73060399999998,6,1,16732.062283819472,-142909.293775158
-117.735207,33.96485099999999,6,1,209305.64018590344,-447565.6114644273
-119.733332,36.72525200000001,6,1,23784.81900418532,-143487.15689314296
-119.843932,36.819539999999975,6,1,13902.87180677713,-133029.49053543992
-118.09933800000002,34.56679399999998,6,1,174319.8590882586,-381530.589519131
-119.797765,36.74539800000001,6,1,18033.089904083805,-141262.32140004216
-119.672738,36.81534500000005,6,1,29154.78286635542,-133456.7710500583
-118.02179700000002,34.05919099999999,6,1,182605.65805506223,-437696.00312911486
-120.051691,36.72393899999997,6,1,-4610.620318347799,-143665.54881786322
-119.776821,36.75968200000003,6,1,19896.919581148653,-139670.50074464595
-119.89396500000001,36.80380699999999,6,1,9447.755728496382,-134784.4042350105
-117.947737,34.061344,6,1,189435.81805130982,-437311.951161013
-120.473498,37.33050600000006,6,1,-41896.227125983794,-76139.58588897763
-119.88675300000001,36.76313900000002,6,1,10095.729918125186,-139303.80720686633
-119.817044,36.846735000000045,6,1,16292.298071407318,-130002.48794084648
-119.882486,36.84061299999999,6,1,10465.494025788861,-130692.23420617636
-119.60500000000002,36.58852800000001,6,1,35294.32330226871,-158642.84322314616
-120.488232,37.330026000000004,6,1,-43200.188071341596,-76186.32601986686
-119.874781,36.819288,6,1,11154.803795238313,-133061.60713735968
-119.86341900000001,36.83965899999997,6,1,12163.710310095494,-130795.9792534248
-119.73555900000001,36.684733000000016,6,1,23598.74140043218,-147991.1256974833
-119.84028700000002,36.831470999999986,6,1,14225.34869888181,-131702.82977068517
-120.49226000000002,37.28122600000001,6,1,-43584.8038186288,-81609.04647603678
-120.017196,36.801306999999994,6,1,-1532.291860135362,-135067.51755898772
-119.82210700000002,36.81474599999996,6,1,15848.093439584827,-133558.88997022202
-119.704425,36.728831999999976,6,1,26361.857666704556,-143081.61177722178
-119.756832,36.75260699999996,6,1,21681.004593225483,-140452.44471444935
-119.668607,36.34393800000001,6,1,29705.852170240843,-185847.38780552614
-119.79411500000002,36.65183500000003,6,1,18381.13125430249,-151660.4773076335
-119.72241099999998,36.726769999999966,6,1,24758.393456555066,-143315.64271488832
-119.53997100000001,36.52430599999993,6,1,41139.445287883995,-165754.0677223173
-119.814417,36.77473100000004,6,1,16541.869834532157,-138005.1351830652
-117.864904,34.092463,6,1,197002.73242622043,-433691.93816401996
-119.79858899999999,36.723648,6,1,17964.74802042538,-143679.867058652
-118.02509,34.053075000000035,6,1,182315.8611937996,-438380.6285102423
-119.80441400000001,36.79666299999999,6,1,17428.466860290406,-135565.65270189475
-117.98900499999999,34.05196900000003,6,1,185649.19631496957,-438433.2947272002
-119.742758,36.724418000000036,6,1,22944.344266311386,-143582.1753603192
-118.019758,34.066447,6,1,182777.03597597318,-436887.3479773202
-119.84416699999998,36.819443999999976,6,1,13881.954927953186,-133040.19547040155
-120.053375,36.977431000000024,6,1,-4744.831144980431,-115489.7706295955
-119.714483,36.83416499999995,6,1,25429.575959680868,-131376.996490187
-119.600975,36.80640300000001,6,1,35552.05938756417,-134426.14284336567
-118.14152600000001,34.106189000000015,6,1,171452.8559415497,-432706.9341062731
-119.909861,36.821251,6,1,8029.5728539143465,-132847.00515808212
-120.456623,37.326791000000014,6,1,-40405.093045457885,-76559.87279357668
-118.082211,34.099249000000015,6,1,176939.78290142416,-433367.74222724605
-117.963777,34.07175400000002,6,1,187930.66319553298,-436189.35903762514
-119.75699000000002,36.752605999999986,6,1,21666.91746571363,-140452.5922064935
-119.450079,36.60364,6,1,49127.061499063646,-156894.35412938707
-119.831898,36.74836200000004,6,1,14988.886535410702,-140938.88179658446
-119.812394,36.73060600000002,6,1,16731.883470643646,-142909.0718426369
-120.477474,37.328314999999996,6,1,-42249.257923497826,-76381.37102948083
-120.720288,37.38398999999995,6,1,-63687.43086119448,-70056.85562306689
-120.484624,37.336029999999994,6,1,-42877.52821175132,-75520.56248263735
-120.08065,36.73207000000001,6,1,-7192.820425586403,-142759.99863510113
-120.473183,37.30831700000002,6,1,-41880.684119258585,-78606.24110475415
-119.351111,36.22861099999998,6,1,58253.436189171465,-198515.49386474304
-117.54992900000002,34.13460600000004,6,1,225938.1965342669,-428315.54491225677
-119.88401800000001,36.797683,6,1,10334.872581234182,-135464.0277912384
-119.696786,36.82584799999998,6,1,27008.702580345725,-132296.51624130784
-119.906732,36.84389400000004,6,1,8305.842426441703,-130329.9720497625
-117.732585,33.989819,6,1,209481.6848006882,-444791.1682090424
-120.503265,37.32956399999999,6,1,-44530.61336366149,-76230.72277529398
-119.86344500000001,36.839641999999984,6,1,12161.397493272756,-130797.87215249473
-120.379475,36.760892000000005,6,1,-33830.46148454021,-139491.7124082949
-117.600735,34.13135700000001,6,1,221263.1420962517,-428795.7135858047
-118.09958,34.566856,6,1,174297.5290843222,-381524.15463223075
-119.66696,36.81508300000006,6,1,29669.626035245765,-133484.09785741242
-119.735552,36.68476199999999,6,1,23599.35709414664,-147987.900824463
-119.88461000000001,36.819269999999975,6,1,10279.211525523842,-133064.72858415265
-119.838767,36.802840999999965,6,1,14366.131569543955,-134884.78072687145
-119.772178,36.829387000000025,6,1,20292.26192889903,-131922.00292612705
-119.881221,36.84284299999999,6,1,10577.84269797338,-130444.22887405846
-119.867152,36.740368999999966,6,1,11846.674077477894,-141832.2994967238
-119.60470299999999,36.57281299999999,6,1,35328.143295869726,-160389.2641683668
-119.82102699999999,36.81665099999998,6,1,15943.90960809864,-133346.97029603412
-119.846858,36.820611,6,1,13642.02479142391,-132910.87824514043
-119.80560699999998,36.762213999999986,6,1,17329.996577704904,-139394.7701562862
-119.82773999999999,36.69364999999999,6,1,15370.686626117295,-147019.10348378308
-119.82956800000002,36.76848600000001,6,1,15192.63046008621,-138701.8018088732
-119.84949500000002,36.801731000000004,6,1,13410.44019273387,-135009.73836219218
-119.301389,36.192221999999994,6,1,62746.90413907227,-202527.2037871112
-119.577497,36.716541000000035,6,1,37688.36689376953,-144404.78672296694
-119.30000000000001,36.29777800000005,6,1,62785.06752950387,-190796.97941148793
-119.87613600000002,36.76138199999998,6,1,11042.475906928998,-139497.8941331026
-117.446936,33.91348300000002,6,1,236094.12859181035,-452584.15763353603
-120.07632,36.726020000000005,6,1,-6807.191733387992,-143432.74381685583
-119.704387,36.728848000000006,6,1,26365.241266106426,-143079.82289858302
-119.776518,36.78919599999997,6,1,19916.210693851684,-136390.0622658343
-119.80750600000002,36.77329299999999,6,1,17158.205634234277,-138163.7269283058
-119.79099999999998,36.64524200000001,6,1,18660.8493653643,-152392.6176352608
-119.923367,36.82892000000001,6,1,6825.7668131796745,-131995.6712072692
-119.81443699999998,36.77483300000002,6,1,16540.064987410293,-137993.80172975827
-119.80525,36.81816399999997,6,1,17349.071085614203,-133176.01702769566
-121.35265999999999,38.55925099999997,6,1,-117734.48402643688,61188.70918845851
-119.920188,36.82837100000001,6,1,7108.976230630986,-132056.45576545503
-119.32282100000002,36.294349,6,1,60740.93867768619,-191192.89236126142
-119.895288,36.82784199999998,6,1,9326.937485457112,-132113.0723781092
-119.71659000000001,36.708467000000034,6,1,25283.64900695659,-145348.3687765482
-119.878134,36.79039299999997,6,1,10860.222730492493,-136273.63237778144
-120.48029199999999,37.31700300000006,6,1,-42504.98582282739,-77637.54652560037
-119.828017,36.842084,6,1,15316.082913588407,-130521.28154892428
-119.813366,36.82930900000003,6,1,16623.631406161792,-131938.72920198878
-121.47582899999999,38.61981699999995,6,1,-128349.3600014711,68080.14107940998
-120.48460700000001,37.31715799999994,6,1,-42886.76366122251,-77618.37266545603
-117.970959,34.14710099999999,6,1,187089.0057324207,-427846.8618826489
-119.779807,36.652223000000006,6,1,19658.43213498726,-151614.47018667683
-119.79402900000001,36.652038,6,1,18388.76023618267,-151637.8989193905
-120.04128699999998,36.73129600000003,6,1,-3682.2931702951983,-142848.3345636814
-120.049649,36.72207600000002,6,1,-4428.594132413443,-143872.7089477582
-119.701129,36.74876,6,1,26648.84159046231,-140865.80233044922
-115.386448,32.815137000000014,6,1,432441.96441033884,-566976.4390721912
-119.893831,36.80377799999995,6,1,9459.698853154496,-134787.6140330243
-119.766585,36.739067999999996,6,1,20815.12091033975,-141959.43461944535
-119.82066000000002,36.75110399999995,6,1,15990.357590796968,-140632.269272889
-119.661335,36.812605999999995,6,1,30171.721178947635,-133757.63318611355
-117.322824,34.06275799999999,6,1,247100.85349719427,-435716.4584504543
-120.068769,36.726679,6,1,-6133.65401916567,-143360.02545779152
-119.91128600000002,36.817325000000004,6,1,7903.039243654517,-133283.49792438792
-119.81368500000002,36.834168999999996,6,1,16594.158214553867,-131398.6022527176
-117.38798199999998,33.96894599999998,6,1,241375.05270989917,-446286.296759143
-119.801908,36.82682199999999,6,1,17644.782468602014,-132213.07440003706
-119.84464100000001,36.84504500000002,6,1,13835.078628112244,-130194.73761533294
-119.80748600000001,36.77327200000002,6,1,17159.9930986127,-138166.05736189103
-119.71558000000002,36.70848100000003,6,1,25373.748346416363,-145346.54282627674
-119.461542,36.59619699999999,6,1,48107.72893582171,-157727.4349964196
-119.704359,36.72872199999998,6,1,26367.782180139497,-143093.81926494092
-119.2702574,36.30768300000001,6,1,65444.25017525296,-189676.18918353505
-119.801601,36.78712200000003,6,1,17681.346522231986,-136625.58467123657
-121.62895600000002,39.16039700000003,6,1,-140632.93697407865,128373.98621611716
-121.34001999999998,38.55502599999998,6,1,-116641.02175350422,60703.49033747101
-119.35305600000001,36.186666999999964,6,1,58110.62693349432,-203177.40678353142
-119.924036,36.828809000000035,6,1,6766.187785968039,-132008.0573859918
-117.499379,34.03377499999998,6,1,230893.71768774034,-439375.35748100234
-119.89521500000001,36.82781600000001,6,1,9333.442977101058,-132115.95500916196
-119.813602,36.82930199999997,6,1,16602.612195935053,-131939.54881421058
-119.33890299999999,36.21962599999999,6,1,59356.34342243053,-199506.3169211382
-119.84393,36.819559000000005,6,1,13903.046503911122,-133027.37841624115
-119.892766,36.76175500000005,6,1,9559.851979368425,-139458.26608913764
-117.557404,34.128417000000006,6,1,225266.71506878,-429019.70228034724
-118.06118,34.100470999999985,6,1,178877.1142599673,-433192.7666349886
-119.80434799999999,36.797018999999985,6,1,17434.266553734666,-135526.0719947568
-119.72345099999998,36.74256100000004,6,1,24660.518596977992,-141560.83340359898
-119.679361,36.82566800000002,6,1,28560.886246418642,-132311.41226291005
-119.81634299999999,36.75887500000003,6,1,16373.603180358336,-139767.81038450124
-119.803119,36.77472699999997,6,1,17548.917744015136,-138003.53399803583
-117.62434599999999,34.024842999999976,6,1,219382.25384314812,-440662.5745658297
-120.45846799999998,37.32653399999995,6,1,-40568.48793919551,-76587.65242696973
-119.87645800000001,36.77091200000002,6,1,11012.393942692725,-138438.70148859313
-119.782762,36.74348200000002,6,1,19371.38545161567,-141472.29368177848
-120.471311,37.30453699999999,6,1,-41717.089764357166,-79027.24835903198
-119.722497,36.72667899999995,6,1,24750.75266944063,-143325.77929176716
-119.82873099999999,36.80207799999998,6,1,15260.512370708955,-134968.00747920992
-119.735031,36.725233999999986,6,1,23633.28698887554,-143489.5826194766
-119.712808,36.754352999999995,6,1,25605.60707789475,-140247.38867226942
-119.78715900000002,36.711133999999994,6,1,18987.365615312938,-145068.47622818174
-120.07632199999999,36.72602200000002,6,1,-6807.369937938947,-143432.521383367
-119.82158599999998,36.75087599999998,6,1,15907.840488743857,-140657.7676564674
-120.049553,36.721965999999966,6,1,-4420.0376587155715,-143884.9393198397
-119.850771,36.820421999999986,6,1,13293.48307232704,-132932.445034747
-119.88444,36.76657900000003,6,1,10301.466625537912,-138921.20963077853
-120.04122300000002,36.731066999999975,6,1,-3676.5962981788207,-142873.7890306958
-119.794447,36.650959999999984,6,1,18351.70145002901,-151757.79032066464
-119.756992,36.752594999999964,6,1,21666.74227421082,-140453.81526567554
-119.838421,36.83246299999996,6,1,14391.362914118246,-131592.28663682472
-120.05185800000001,36.723779000000015,6,1,-4625.525378229984,-143683.3234138242
-119.82957100000002,36.76846400000003,6,1,15192.367419071454,-138704.24751987867
-119.846871,36.82059399999997,6,1,13640.869780024917,-132912.7696561115
-115.513554,33.120506,6,1,418936.6894145638,-533757.2563140146
-119.746678,36.74703999999997,6,1,22587.99326368444,-141068.80831219768
-117.697039,33.954366999999955,6,1,212860.56998687086,-448643.16010390455
-118.06290300000002,34.07775499999999,6,1,178769.65720856882,-435715.4297792064
-120.04157,36.731262999999984,6,1,-3707.5342046787623,-142851.99089444662
-120.883444,37.531116,6,1,-77960.82911607993,-53580.36451119557
-119.843393,36.789515999999985,6,1,13956.3859053289,-136366.5209642714
-119.88249500000002,36.84061500000001,6,1,10464.692231504217,-130692.01290783519
-121.34533000000002,37.97836999999998,6,1,-118013.02783351093,-3386.6943479906768
-119.683844,36.82655800000001,6,1,28161.23660855852,-132213.83281357773
-119.814417,36.77484699999998,6,1,16541.84464464042,-137992.24216020573
-119.822172,36.814829999999965,6,1,15842.2852410499,-133549.5644452027
-121.322808,38.62441700000001,6,1,-115035.2817487288,68395.06214119168
-119.91109100000001,36.84029500000003,6,1,7918.029462843844,-130730.37733208574
-119.1464466,36.28900360000005,6,1,76566.17439041186,-191659.09365783865
-119.828009,36.84211500000002,6,1,15316.789123855526,-130517.83462212281
-119.71259999999998,36.755061999999995,6,1,25623.913273034457,-140168.53042741306
-119.744244,36.81540300000001,6,1,22784.548396680268,-133469.92732654046
-119.70438200000001,36.729032000000025,6,1,26365.6234648759,-143059.37099014688
-119.885253,36.824063999999986,6,1,10221.288860314124,-132531.95020158542
-119.789466,36.312435999999984,6,1,18879.88978556951,-189379.1002154653
-119.776833,36.759636999999984,6,1,19895.861507430254,-139675.50484241545
-120.317266,37.29098500000001,6,1,-28087.23991497802,-80590.40581701556
-119.790997,36.645203,6,1,18661.126776164314,-152396.95153124304
-119.80284600000002,36.80611500000004,6,1,17566.009173933697,-134514.79426371213
-119.77310800000001,36.737277,6,1,20233.897315927872,-142159.91560719628
-120.04939300000001,36.72199000000002,6,1,-4405.764878018681,-143882.27953387937
-121.96288000000001,38.525009000000026,6,1,-170920.38044832522,58312.047279579565
-118.098666,34.56745500000001,6,1,174380.0120591816,-381456.0056640962
-119.776421,36.78878899999999,6,1,19924.96166862369,-136435.27856588084
-119.729444,36.683610999999985,6,1,24144.79839159322,-148114.28741549328
-120.076252,36.725980000000035,6,1,-6801.130278014563,-143437.19453160372
-119.80178499999998,36.826813999999985,6,1,17655.740403949938,-132213.94057415705
-119.81239700000002,36.73061,6,1,16731.615031019974,-142908.6277997652
-119.828673,36.80209300000004,6,1,15265.677333335954,-134966.33085979987
-119.73501500000002,36.72525799999998,6,1,23634.706613966588,-143486.91117232293
-119.776815,36.759671999999966,6,1,19897.457109537765,-139671.61093553994
-119.906615,36.84402900000003,6,1,8316.247030803195,-130314.95644712588
-119.81304699999998,36.70979500000001,6,1,16678.204609316817,-145222.1991722905
-119.722503,36.726662999999995,6,1,24750.222728619985,-143327.5591638512
-119.4848496,36.454586299999946,6,1,46110.8625646006,-173477.58797260886
-119.842658,36.75581700000002,6,1,14028.088111770827,-140111.95161088556
-119.867175,36.74037499999999,6,1,11844.622109132266,-141831.63553682342
-120.45815299999998,37.32677500000002,6,1,-40540.485135361196,-76560.99779905146
-119.883602,36.767336,6,1,10376.06694858642,-138836.97880733712
-119.319826,36.28768399999999,6,1,61014.889709536044,-191931.5956980721
-121.965527,38.52320399999999,6,1,-171155.0014876993,58116.22398827784
-119.856492,36.75390200000001,6,1,12795.007960745072,-140326.77337953774
-119.782759,36.74351300000001,6,1,19371.64507532426,-141468.84758019447
-119.876519,36.77091,6,1,11006.956717482739,-138438.93094651913
-119.878952,36.79090700000002,6,1,10787.252587962488,-136216.5967182652
-119.84688399999999,36.82058599999999,6,1,13639.71315669653,-132913.66072870046
-119.843944,36.81954399999999,6,1,13901.802087516613,-133029.04771239357
-120.05184899999999,36.72382600000001,6,1,-4624.719789892529,-143678.100123649
-119.919739,36.82802399999998,6,1,7149.002083995602,-132094.9904814926
-119.76657700000001,36.73906599999997,6,1,20815.8348709537,-141959.6551408777
-119.84948399999999,36.80166999999999,6,1,13411.431065138591,-135016.5168243614
-117.62205400000002,34.02592200000003,6,1,219590.8643731183,-440537.6181821702
-119.80271100000002,36.805971000000014,6,1,17578.070670303558,-134530.77437764592
-119.850772,36.820534,6,1,13293.374449006787,-132919.9965193211
-120.020727,36.803753,6,1,-1846.8544649015405,-134795.5799363982
-119.54117500000001,36.52976499999998,6,1,41028.837963009304,-165147.90147317527
-119.55775,36.508861000000046,6,1,39557.5229736075,-167478.10617966205
-119.709256,36.86587600000002,6,1,25884.315941095796,-127850.94397845026
-119.88675599999999,36.76316899999999,6,1,10095.45850490873,-139300.47312239604
-119.79867900000002,36.72358700000002,6,1,17956.734878483574,-143686.66400318313
-117.500955,33.883183999999964,6,1,231188.47731067424,-456076.54282471165
-119.88334800000001,36.79851999999997,6,1,10394.461010758709,-135370.9227513075
-119.75675000000001,36.752553999999954,6,1,21688.330878539942,-140458.31654701475
-119.800719,36.787245,6,1,17759.922043256156,-136611.74766449304
-119.81239799999999,36.73059799999996,6,1,16731.528482854654,-142909.96170676453
-119.782768,36.743492000000046,6,1,19370.84787674239,-141471.18346964242
-119.79094200000004,36.64522800000003,6,1,18666.031412755652,-152394.1621332639
-119.895308,36.827821,6,1,9325.158596451422,-132115.4085003445
-119.87647200000002,36.770887,6,1,11011.149596455974,-138441.4818114778
-119.91931,36.82766099999996,6,1,7187.248347838805,-132135.30492893746
-119.805237,36.818163999999946,6,1,17350.22917744316,-133176.0146357962
-119.853623,36.76847700000004,6,1,13048.312361803994,-138706.41674321843
-120.05184600000001,36.72385999999997,6,1,-4624.450152417713,-143674.32139740465
-119.776421,36.78904599999995,6,1,19924.894396867,-136406.71380814817
-119.763544,36.73965399999995,6,1,21086.14492891844,-141893.62766721472
-119.73555500000002,36.684763999999994,6,1,23599.08875521051,-147987.67928654328
-121.976309,38.52074699999999,6,1,-172099.44924660216,57862.68603375228
-120.07615399999999,36.725930000000005,6,1,-6792.393959374333,-143442.75886735553
-119.80249200000002,36.80589499999999,6,1,17597.600764664086,-134539.18074614648
-119.81361999999999,36.82930399999998,6,1,16601.008483039896,-131939.32968534343
-119.704387,36.72891299999999,6,1,26365.218749332846,-143072.5985312583
-119.846363,36.834343999999994,6,1,13683.65274308341,-131384.39817813924
-119.881047,36.84281899999998,6,1,10593.341626224821,-130446.87689619185
-119.803263,36.77481599999998,6,1,17536.061815951005,-137993.66877608513
-120.479302,37.316372999999956,6,1,-42417.72801833204,-77708.02051406121
-119.81439999999999,36.77484000000002,6,1,16543.36145736596,-137993.01719936775
-119.82798000000001,36.842091999999994,6,1,15319.376373803629,-130520.38634585915
-120.827304,37.515994000000006,6,1,-73021.45810162509,-55306.07291491702
-119.79412500000001,36.65183400000002,6,1,18380.238707459277,-151660.59039716562
-119.540723,36.53158400000002,6,1,41068.27674110269,-164945.55048950156
-119.704373,36.72900199999998,6,1,26366.43654713874,-143062.70280936267
-117.386361,33.96345000000002,6,1,241541.61406806024,-446891.5445196759
-119.831948,36.748344000000024,6,1,14984.431783213782,-140940.890377393
-119.853488,36.76890900000003,6,1,13060.272588253934,-138658.38253020076
-119.766576,36.73911699999996,6,1,20815.91010020851,-141953.9865493006
-121.96190700000001,38.52499699999999,6,1,-170835.6941023731,58308.95966931619
-119.800656,36.78710399999999,6,1,17765.569517009335,-136627.40752358083
-119.822356,36.81473799999997,6,1,15825.91218259291,-133559.82100346033
-119.803409,36.78034899999999,6,1,17521.775112347474,-137378.72097800625
-119.77692600000002,36.788958000000015,6,1,19879.91273489957,-136416.60134944366
